,Country,Track Name,Artist Name,Album Name,Popularity,Date,Markets,Danceability,Acousticness,duration,Energy,Instrumentalness,Key,Liveness,Loudness,Mode,Speechiness,Tempo,TSignature,Positiveness
773,DNK,Jeg Ka' Rigtig Godt Li' Dig (feat. andreas odbjerg),Ida Laurberg,Jeg Ka' Rigtig Godt Li' Dig (feat. andreas odbjerg),66,2023-06-02,AR,0.739,0.152,186242,0.771,0.0,5,0.16,-6.358,0,0.0616,89.978,4,0.808
774,DNK,Tilfældigt (feat. D1MA),Caroline Dubois,Tilfældigt (feat. D1MA),64,2023-07-06,AR,0.79,0.257,170574,0.566,1.66e-06,4,0.0993,-7.795,1,0.0781,111.089,4,0.42
775,DNK,Chance,Gilli,Kiko Club,54,2023-11-02,AR,0.787,0.375,168215,0.722,0.0,6,0.326,-6.214,0,0.326,126.804,4,0.693
776,DNK,Fløjt'ne (feat. DJ Aligator & KIDD),Tessa,Fløjt'ne (feat. DJ Aligator & KIDD),59,2023-10-27,AR,0.829,0.0129,155073,0.829,0.0,2,0.061,-3.15,1,0.158,140.018,4,0.861
777,DNK,vi ku' blive,Artigeardit,nu hvor vi er her,60,2023-09-01,AR,0.63,0.337,207010,0.614,0.0,1,0.121,-5.636,1,0.294,84.814,4,0.394
778,DNK,All I Want for Christmas Is You,Mariah Carey,Merry Christmas,86,1994-10-28,AR,0.336,0.164,241107,0.627,0.0,7,0.0708,-7.463,1,0.0384,150.273,4,0.35
779,DNK,Paint The Town Red,Doja Cat,Scarlet,89,2023-09-20,AR,0.864,0.255,230480,0.556,3.85e-06,2,0.112,-7.683,0,0.194,99.974,4,0.726
780,DNK,Last Christmas - Single Version,Wham!,The Singles: Echoes from the Edge of Heaven,70,2023-07-07,AR,0.733,0.212,265960,0.598,3.71e-06,2,0.156,-8.228,1,0.0278,107.732,4,0.935
781,DNK,DRØM MIG VÆK,D1MA,DRØM MIG VÆK,63,2022-04-01,AR,0.796,0.134,163534,0.602,2.83e-06,4,0.0829,-8.635,0,0.135,133.018,4,0.409
782,DNK,Som Forleden,Lamin,Som Forleden,64,2023-06-02,AR,0.759,0.141,161842,0.797,0.0,4,0.373,-6.405,0,0.169,100.062,4,0.798
783,DNK,Mindst Ondt (feat. Svea S),Malte Ebert,Mindst Ondt (feat. Svea S),56,2023-10-27,AR,0.644,0.0296,185517,0.748,2.8e-06,11,0.45,-5.794,1,0.0411,158.973,4,0.567
784,DNK,Is It Over Now? (Taylor's Version) (From The Vault),Taylor Swift,1989 (Taylor's Version),93,2023-10-26,AR,0.596,0.0504,229478,0.658,0.0,0,0.127,-7.346,1,0.036,100.012,4,0.176
785,DNK,New York City,Merro8,New York City,50,2023-11-03,AR,0.655,0.0433,142289,0.749,0.0,9,0.482,-4.634,1,0.0568,135.049,4,0.693
786,DNK,Topform (feat. Lamin),KESI,TILLYKKE,63,2023-09-06,AR,0.751,0.0768,141834,0.698,0.0,8,0.0628,-5.66,1,0.324,91.597,4,0.683
787,DNK,Tinka,Burhan G,Et Barn Af Jul,40,2019-11-15,AR,0.565,0.385,201920,0.639,0.0,4,0.105,-6.599,1,0.0301,90.981,4,0.427
788,DNK,Sprinter,Dave,Sprinter,93,2023-06-01,AR,0.916,0.186,226383,0.583,0.0,1,0.0798,-8.067,1,0.241,141.095,4,0.661
789,DNK,Hvor Som Helst,Tessa,Tessas Hævn (Igen Bitch),62,2023-07-07,AR,0.833,0.0203,136218,0.672,0.0,4,0.105,-5.116,0,0.198,107.02,4,0.397
790,DNK,Santa Tell Me,Ariana Grande,Santa Tell Me,81,2014-11-24,AR,0.525,0.0489,204093,0.621,0.0,7,0.294,-7.364,1,0.116,191.9,4,0.591
791,DNK,Under Radar,Benny Jamz,Under Radar,62,2023-06-08,AR,0.838,0.0042,190057,0.564,0.000161,1,0.114,-6.704,1,0.178,129.938,4,0.488
792,DNK,xoxo (feat. ICEKIID),Artigeardit,nu hvor vi er her,62,2023-09-01,AR,0.808,0.204,181902,0.611,0.0,11,0.0785,-5.065,0,0.41,93.032,4,0.815
793,DNK,Vi 1,Tobias Rahim,Vi 1,63,2023-06-02,AR,0.685,0.138,169600,0.828,0.0,0,0.171,-5.441,1,0.0391,129.994,4,0.411
794,DNK,Cruel Summer,Taylor Swift,Lover,99,2019-08-23,AR,0.552,0.117,178427,0.702,2.06e-05,9,0.105,-5.707,1,0.157,169.994,4,0.564
795,DNK,STOR MAND (feat. Andreas Odbjerg),Tobias Rahim,Når sjælen kaster op,63,2022-10-21,AR,0.667,0.178,182816,0.671,0.0,5,0.19,-6.097,1,0.0466,145.975,4,0.493
796,DNK,Verden Vågner (feat. Saveus),Gilli,Suave World,61,2022-10-15,AR,0.565,0.371,156137,0.764,0.00192,5,0.123,-5.452,0,0.306,94.686,4,0.734
797,DNK,Mistletoe,Justin Bieber,Under The Mistletoe (Deluxe Edition),76,2011-01-01,AR,0.657,0.498,182947,0.56,0.0,6,0.0794,-9.049,0,0.0467,161.993,4,0.854
798,DNK,Halskæde,Guldimund,Halskæde,57,2023-10-21,AR,0.503,0.293,157373,0.326,0.0,9,0.111,-8.065,0,0.0322,143.175,1,0.272
799,DNK,Tro På Kærlighed,Gobs,KNUSTE HJERTER HELER ALDRIG,62,2023-04-11,AR,0.708,0.129,158957,0.77,0.0,5,0.135,-5.102,0,0.105,144.04,4,0.545
800,ARE,greedy,Tate McRae,greedy,100,2023-09-15,AR,0.75,0.256,131872,0.733,0.0,6,0.114,-3.18,0,0.0319,111.018,1,0.844
801,ARE,Seven (feat. Latto) (Explicit Ver.),Jung Kook,GOLDEN,82,2023-11-03,AR,0.79,0.312,183551,0.831,0.0,11,0.0797,-4.185,1,0.044,124.987,4,0.872
802,ARE,Standing Next to You,Jung Kook,GOLDEN,91,2023-11-03,AR,0.711,0.0447,206020,0.809,0.0,2,0.339,-4.389,0,0.0955,106.017,4,0.816
803,ARE,Cruel Summer,Taylor Swift,Lover,99,2019-08-23,AR,0.552,0.117,178427,0.702,2.06e-05,9,0.105,-5.707,1,0.157,169.994,4,0.564
804,ARE,My Love Mine All Mine,Mitski,The Land Is Inhospitable and So Are We,97,2023-09-15,AR,0.504,0.868,137773,0.308,0.135,9,0.158,-14.958,1,0.0321,113.95,4,0.121
805,ARE,Water,Tyla,Water,95,2023-07-28,AR,0.673,0.0856,200256,0.722,0.0,3,0.137,-3.495,0,0.0755,117.187,4,0.519
806,ARE,Chaleya,Anirudh Ravichander,Jawan,84,2023-09-05,AR,0.575,0.393,200374,0.845,0.0107,0,0.131,-5.28,1,0.0852,95.047,4,0.439
807,ARE,Strangers,Kenya Grace,Strangers,98,2023-09-01,AR,0.628,0.701,172965,0.523,0.00274,11,0.219,-8.307,0,0.0946,169.982,4,0.416
808,ARE,Paint The Town Red,Doja Cat,Scarlet,89,2023-09-20,AR,0.864,0.255,230480,0.556,3.85e-06,2,0.112,-7.683,0,0.194,99.974,4,0.726
809,ARE,3D (feat. Jack Harlow),Jung Kook,3D : The Remixes,89,2023-10-02,AR,0.853,0.0322,201812,0.824,0.0,1,0.0859,-3.287,1,0.103,108.044,4,0.888
810,ARE,Is It Over Now? (Taylor's Version) (From The Vault),Taylor Swift,1989 (Taylor's Version),93,2023-10-26,AR,0.596,0.0504,229478,0.658,0.0,0,0.127,-7.346,1,0.036,100.012,4,0.176
811,ARE,Agora Hills,Doja Cat,Scarlet,82,2023-09-20,AR,0.755,0.183,265360,0.687,0.000177,8,0.125,-6.247,0,0.101,123.01,4,0.381
812,ARE,Sprinter,Dave,Sprinter,93,2023-06-01,AR,0.916,0.186,226383,0.583,0.0,1,0.0798,-8.067,1,0.241,141.095,4,0.661
813,ARE,Popular (with Playboi Carti & Madonna) - Music from the HBO Original Series,The Weeknd,Popular (Music from the HBO Original Series),92,2023-06-02,AR,0.855,0.0569,215467,0.678,3.69e-05,1,0.412,-6.276,1,0.189,99.029,4,0.852
814,ARE,IDGAF (feat. Yeat),Drake,For All The Dogs,94,2023-10-06,AR,0.663,0.0464,260111,0.67,8.92e-05,8,0.205,-8.399,1,0.271,136.952,4,0.138
815,ARE,Calm Down (with Selena Gomez),Rema,Rave & Roses Ultra,81,2023-04-27,AR,0.799,0.429,239318,0.802,0.00128,11,0.171,-5.196,1,0.0371,107.008,4,0.811
816,ARE,"Ordinary Person (From ""Leo"")",Anirudh Ravichander,"Ordinary Person (From ""Leo"")",82,2023-10-24,AR,0.724,0.00196,139200,0.851,0.038,4,0.0513,-6.068,0,0.0297,99.998,4,0.81
817,ARE,fukumean,Gunna,a Gift & a Curse,95,2023-06-16,AR,0.847,0.119,125040,0.622,0.0,1,0.285,-6.747,0,0.0903,130.001,4,0.22
818,ARE,Kill Bill,SZA,SOS,92,2022-12-08,AR,0.644,0.0521,153947,0.735,0.144,8,0.161,-5.747,1,0.0391,88.98,4,0.418
819,ARE,As It Was,Harry Styles,Harry's House,95,2022-05-20,AR,0.52,0.342,167303,0.731,0.00101,6,0.311,-5.338,0,0.0557,173.93,4,0.662
820,ARE,I Wanna Be Yours,Arctic Monkeys,AM,95,2013-09-09,AR,0.464,0.136,183956,0.417,0.022,0,0.0974,-9.345,0,0.0256,67.528,4,0.479
821,ARE,Starboy,The Weeknd,Starboy,94,2016-11-25,AR,0.679,0.141,230453,0.587,6.35e-06,7,0.137,-7.015,1,0.276,186.003,4,0.486
822,ARE,Dance The Night - From Barbie The Album,Dua Lipa,Dance The Night (From Barbie The Album),94,2023-05-25,AR,0.671,0.0207,176579,0.845,0.0,11,0.329,-4.93,0,0.048,110.056,4,0.775
823,ARE,Yes or No,Jung Kook,GOLDEN,84,2023-11-03,AR,0.671,0.179,147557,0.839,0.0,1,0.0748,-2.645,1,0.0866,83.845,4,0.882
824,ARE,Creepin' (with The Weeknd & 21 Savage),Metro Boomin,HEROES & VILLAINS,92,2022-12-02,AR,0.715,0.417,221520,0.62,0.0,1,0.0822,-6.005,0,0.0484,97.95,4,0.172
825,ARE,Heeriye (feat. Arijit Singh),Jasleen Royal,Heeriye (feat. Arijit Singh),89,2023-07-25,AR,0.728,0.516,194857,0.494,0.00384,6,0.0759,-9.628,0,0.0256,105.007,4,0.558
826,ARE,ERE,juan karlos,Sad Songs and Bullshit Part 1,76,2023-09-22,AR,0.48,0.526,284812,0.571,0.000213,7,0.232,-7.818,1,0.042,146.051,4,0.257
827,ARE,"""Slut!"" (Taylor's Version) (From The Vault)",Taylor Swift,1989 (Taylor's Version),91,2023-10-26,AR,0.629,0.345,180381,0.413,7.62e-05,7,0.0603,-13.178,1,0.055,77.983,4,0.306
828,ARE,vampire,Olivia Rodrigo,GUTS,95,2023-09-08,AR,0.511,0.177,219724,0.532,0.0,5,0.291,-5.745,1,0.0578,138.005,4,0.35
829,ARE,Now That We Don't Talk (Taylor's Version) (From The Vault),Taylor Swift,1989 (Taylor's Version),91,2023-10-26,AR,0.793,0.186,146437,0.512,3.81e-05,0,0.0889,-9.319,1,0.0338,109.994,4,0.0662
830,ARE,"What Was I Made For? [From The Motion Picture ""Barbie""]",Billie Eilish,"What Was I Made For? [From The Motion Picture ""Barbie""]",95,2023-07-13,AR,0.444,0.959,222370,0.0911,1.05e-06,0,0.098,-17.665,1,0.0307,78.403,4,0.142
831,ARE,"One Of The Girls (with JENNIE, Lily Rose Depp)",The Weeknd,The Idol Episode 4 (Music from the HBO Original Series),90,2023-06-23,AR,0.522,0.0545,244685,0.641,0.0,8,0.162,-6.287,1,0.0318,87.51,4,0.202
832,ARE,Snooze,SZA,SOS,92,2022-12-09,AR,0.559,0.141,201800,0.551,0.0,5,0.11,-7.231,1,0.132,143.008,4,0.392
833,ARE,Hate You,Jung Kook,GOLDEN,84,2023-11-03,AR,0.419,0.862,154237,0.274,0.0,2,0.092,-9.321,1,0.0314,79.595,4,0.25
834,ARE,The Color Violet,Tory Lanez,Alone At Prom,89,2021-12-10,AR,0.645,0.157,226467,0.534,0.0,6,0.0863,-10.8,0,0.0479,105.02,4,0.463
835,ARE,Please Don't Change (feat. DJ Snake),Jung Kook,GOLDEN,84,2023-11-03,AR,0.797,0.164,146685,0.743,1.2e-06,11,0.164,-6.005,1,0.174,114.878,4,0.768
836,ARE,Anti-Hero,Taylor Swift,Midnights,93,2022-10-21,AR,0.637,0.13,200690,0.643,1.8e-06,4,0.142,-6.571,1,0.0519,97.008,4,0.533
837,ARE,Die For You,The Weeknd,Starboy,91,2016-11-24,AR,0.586,0.111,260253,0.525,0.0,1,0.134,-7.163,0,0.0615,133.629,4,0.508
838,ARE,I KNOW ?,Travis Scott,UTOPIA,92,2023-07-28,AR,0.927,0.0186,211582,0.619,0.0,5,0.104,-4.441,0,0.0539,117.995,4,0.817
839,ARE,Badass,Anirudh Ravichander,Leo (Original Motion Picture Soundtrack),71,2023-10-19,AR,0.623,0.00735,229677,0.872,0.0,6,0.378,-5.192,1,0.0817,93.019,4,0.545
840,ARE,Closer to You (feat. Major Lazer),Jung Kook,GOLDEN,83,2023-11-03,AR,0.781,0.114,170995,0.655,0.00249,2,0.103,-7.073,0,0.0457,113.031,4,0.493
841,ARE,Lover,Taylor Swift,Lover,92,2019-08-23,AR,0.359,0.492,221307,0.543,1.58e-05,7,0.118,-7.582,1,0.0919,68.534,4,0.453
842,ARE,TOO MUCH,The Kid LAROI,TOO MUCH,92,2023-10-19,AR,0.758,0.252,203939,0.703,0.0,10,0.146,-5.979,0,0.172,94.985,4,0.465
843,ARE,Somebody,Jung Kook,GOLDEN,83,2023-11-03,AR,0.65,0.286,168600,0.679,0.0,1,0.136,-5.557,0,0.0477,106.059,4,0.256
844,ARE,Daylight,David Kushner,Daylight,95,2023-04-14,AR,0.508,0.83,212954,0.43,0.000441,2,0.093,-9.475,0,0.0335,130.09,4,0.324
845,ARE,Shot Glass of Tears,Jung Kook,GOLDEN,83,2023-11-03,AR,0.507,0.508,167247,0.394,0.0,6,0.0825,-7.188,0,0.035,77.955,4,0.164
846,ARE,Style,Taylor Swift,1989,83,2014-10-27,CA,0.598,0.00253,231000,0.786,0.0016,2,0.117,-5.572,1,0.0383,95.019,4,0.456
847,ARE,Blank Space,Taylor Swift,1989,82,2014-10-27,CA,0.753,0.085,231827,0.678,1.64e-06,5,0.13,-5.421,1,0.0644,96.006,4,0.583
848,ARE,Ghost,Justin Bieber,Justice,89,2021-03-19,AR,0.601,0.185,153190,0.741,2.91e-05,2,0.415,-5.569,1,0.0478,153.96,4,0.441
849,ARE,First Person Shooter (feat. J. Cole),Drake,For All The Dogs,92,2023-10-06,AR,0.47,0.0277,247444,0.64,0.0,2,0.382,-7.779,1,0.32,163.92,4,0.248
850,ECU,PERRO NEGRO,Bad Bunny,nadie sabe lo que va a pasar mañana,97,2023-10-13,AR,0.911,0.0887,162768,0.778,2.16e-05,5,0.179,-2.248,1,0.262,96.057,4,0.345
851,ECU,QLONA,KAROL G,MAÑANA SERÁ BONITO (BICHOTA SEASON),94,2023-08-10,AR,0.841,0.52,172798,0.738,0.0,7,0.0892,-7.455,0,0.307,169.918,4,0.484
852,ECU,MONACO,Bad Bunny,nadie sabe lo que va a pasar mañana,98,2023-10-13,AR,0.787,0.15,267194,0.621,0.000402,4,0.58,-5.009,0,0.068,139.056,4,0.13
853,ECU,Según Quién,Maluma,Don Juan,89,2023-08-25,AR,0.909,0.434,142335,0.762,0.0,9,0.0856,-3.974,1,0.0643,101.987,3,0.843
854,ECU,Lollipop,Darell,EVERYBODY GO TO THE DISCOTEK,95,2023-07-28,AR,0.822,0.179,199947,0.711,1.46e-05,6,0.083,-4.943,1,0.0668,102.984,4,0.934
855,ECU,Si No Estás,iñigo quintero,Si No Estás,99,2022-09-23,AR,0.537,0.827,184061,0.421,0.0,5,0.138,-8.72,1,0.0285,98.224,4,0.524
856,ECU,LALA,Myke Towers,LA VIDA ES UNA,97,2023-03-23,AR,0.708,0.0739,197920,0.737,0.00162,1,0.0955,-4.045,1,0.0436,91.986,4,0.607
857,ECU,FINA,Bad Bunny,nadie sabe lo que va a pasar mañana,93,2023-10-13,AR,0.847,0.0869,216328,0.724,1.11e-06,1,0.118,-5.41,1,0.298,94.601,4,0.396
858,ECU,Classy 101,Feid,Classy 101,93,2023-03-31,AR,0.859,0.145,195987,0.658,0.0,11,0.12,-4.79,1,0.159,100.065,4,0.672
859,ECU,Columbia,Quevedo,Columbia,95,2023-07-07,AR,0.668,0.369,186000,0.712,2.13e-05,5,0.108,-5.927,1,0.0381,100.02,4,0.264
860,ECU,AMARGURA,KAROL G,MAÑANA SERÁ BONITO,90,2023-02-24,AR,0.92,0.183,170480,0.696,0.0,6,0.149,-3.356,0,0.0742,106.966,4,0.545
861,ECU,UN PREVIEW,Bad Bunny,nadie sabe lo que va a pasar mañana,87,2023-10-13,AR,0.795,0.0368,165582,0.815,3.82e-05,1,0.227,-3.322,1,0.0821,94.991,4,0.334
862,ECU,Es un Secreto,Plan B,House Of Pleasure,72,2010-07-20,AR,0.841,0.106,190560,0.783,2.49e-06,6,0.0528,-4.915,0,0.0432,94.989,4,0.514
863,ECU,HARLEY QUINN,Fuerza Regida,Pa las Baby's Y Belikeada,90,2023-10-20,AR,0.815,0.0277,143327,0.741,0.0183,1,0.219,-6.04,1,0.0569,125.031,4,0.591
864,ECU,Que Onda,Calle 24,Que Onda,94,2023-08-30,AR,0.808,0.183,191467,0.944,1.11e-06,10,0.138,-4.863,0,0.0408,124.934,3,0.937
865,ECU,Feliz Cumpleaños Ferxxo,Feid,FELIZ CUMPLEAÑOS FERXXO TE PIRATEAMOS EL ÁLBUM,87,2022-09-14,AR,0.865,0.0863,155960,0.573,0.0,5,0.305,-5.501,1,0.0678,94.999,4,0.563
866,ECU,LA INOCENTE,Mora,MICRODOSIS,87,2022-04-01,AR,0.757,0.307,202174,0.789,0.0,5,0.0717,-3.46,0,0.0583,91.911,4,0.464
867,ECU,Escápate Conmigo - Remix,Wolfine,Escápate Conmigo (Remix),85,2012-09-06,AR,0.826,0.191,167419,0.881,2.7e-05,8,0.347,-7.755,1,0.0974,93.997,4,0.737
868,ECU,MI EX TENÍA RAZÓN,KAROL G,MAÑANA SERÁ BONITO (BICHOTA SEASON),89,2023-08-10,AR,0.634,0.0776,154375,0.725,0.0,5,0.211,-4.945,0,0.0587,159.845,4,0.795
869,ECU,Primera Cita,Carin Leon,Colmillo De Leche,87,2023-05-19,AR,0.535,0.597,186456,0.395,6.78e-05,10,0.0969,-7.805,1,0.0634,157.795,3,0.488
870,ECU,DONDE SE APRENDE A QUERER?,Mora,ESTRELLA,86,2023-08-28,AR,0.722,0.555,144427,0.519,0.0,8,0.118,-10.142,1,0.297,170.058,4,0.779
871,ECU,Rara Vez,Taiu,Rara Vez,89,2023-02-08,AR,0.838,0.176,128677,0.708,0.0,5,0.343,-4.668,0,0.166,119.984,4,0.96
872,ECU,Fruto,Bizarrap,en dormir sin Madrid,91,2023-10-04,AR,0.801,0.494,133969,0.517,1.45e-06,2,0.355,-8.205,0,0.269,160.254,4,0.923
873,ECU,HIBIKI,Bad Bunny,nadie sabe lo que va a pasar mañana,92,2023-10-13,AR,0.801,0.604,208000,0.645,0.0,6,0.118,-5.605,0,0.0706,119.935,4,0.528
874,ECU,Holanda,Jhayco,Holanda,92,2023-07-28,AR,0.831,0.277,231693,0.759,0.0,1,0.125,-3.627,0,0.0502,107.961,4,0.244
875,ECU,Reggaeton Champagne,Bellakath,Kittyponeo,88,2023-10-05,AR,0.795,0.0398,155965,0.678,0.35,11,0.072,-7.905,0,0.0586,101.032,4,0.788
876,ECU,QUEMA,Ryan Castro,QUEMA,88,2023-07-13,AR,0.791,0.0509,150619,0.892,0.000355,0,0.0609,-2.58,1,0.0521,97.008,4,0.916
877,ECU,MOJABI GHOST,Tainy,DATA,89,2023-06-29,AR,0.805,0.142,228197,0.707,3.71e-05,6,0.563,-3.758,0,0.0353,122.014,4,0.744
878,ECU,Normal,Feid,FELIZ CUMPLEAÑOS FERXXO TE PIRATEAMOS EL ÁLBUM,84,2022-09-14,AR,0.709,0.034,171880,0.56,0.0,4,0.315,-4.867,0,0.171,170.082,4,0.541
879,ECU,un x100to,Grupo Frontera,El Comienzo,86,2023-08-25,AR,0.571,0.213,194563,0.72,0.0,9,0.271,-4.089,1,0.0458,83.827,4,0.542
880,ECU,WHERE SHE GOES,Bad Bunny,nadie sabe lo que va a pasar mañana,85,2023-10-13,AR,0.651,0.143,231704,0.799,0.634,9,0.112,-4.02,0,0.0611,143.992,4,0.223
881,ECU,Standing Next to You,Jung Kook,GOLDEN,91,2023-11-03,AR,0.711,0.0447,206020,0.809,0.0,2,0.339,-4.389,0,0.0955,106.017,4,0.816
882,ECU,La Bachata,Manuel Turizo,2000,85,2023-03-17,AR,0.835,0.583,162638,0.679,1.98e-06,7,0.218,-5.329,0,0.0364,124.98,4,0.85
883,ECU,Hey Mor,Ozuna,OzuTochi,87,2022-10-07,AR,0.901,0.00302,196600,0.589,0.000237,1,0.0992,-6.713,0,0.289,98.002,4,0.399
884,ECU,Me Porto Bonito,Bad Bunny,Un Verano Sin Ti,90,2022-05-06,AR,0.911,0.0901,178567,0.712,2.68e-05,1,0.0933,-5.105,0,0.0817,92.005,4,0.425
885,ECU,"Milo J: Bzrp Music Sessions, Vol. 57",Bizarrap,"Milo J: Bzrp Music Sessions, Vol. 57",88,2023-10-03,AR,0.795,0.527,192288,0.553,2.84e-06,4,0.112,-8.496,0,0.244,124.109,4,0.739
886,ECU,Seven (feat. Latto) (Explicit Ver.),Jung Kook,GOLDEN,82,2023-11-03,AR,0.79,0.312,183551,0.831,0.0,11,0.0797,-4.185,1,0.044,124.987,4,0.872
887,ECU,Déjala Que Vuelva (feat. Manuel Turizo),Piso 21,Ubuntu,84,2018-05-11,AR,0.681,0.0482,220117,0.788,0.0,1,0.0753,-4.323,1,0.0785,170.019,4,0.839
888,ECU,Chulo pt.2,Bad Gyal,Chulo pt.2,90,2023-06-22,AR,0.852,0.0602,219333,0.881,6.44e-06,5,0.0682,-2.546,0,0.126,96.984,4,0.556
889,ECU,BABY NUEVA,Bad Bunny,nadie sabe lo que va a pasar mañana,90,2023-10-13,AR,0.866,0.504,240774,0.63,0.000505,10,0.328,-4.816,0,0.0616,117.924,4,0.359
890,ECU,Caraluna,Bacilos,Caraluna,84,2002-06-25,AR,0.76,0.176,266160,0.773,0.0,9,0.1,-5.314,1,0.0675,102.789,4,0.895
891,ECU,LADY GAGA,Peso Pluma,GÉNESIS,95,2023-06-29,AR,0.646,0.216,212878,0.736,0.0,5,0.415,-7.118,0,0.0449,140.098,3,0.873
892,ECU,,,,0,0000,None,0.716,0.0124,220667,0.824,0.0,0,0.0906,-4.588,1,0.0497,89.991,4,0.541
893,ECU,Rosa Pastel,Belanova,Gran Disco Mini Precio - Dulce Beat,65,2005-01-01,US,0.811,0.0215,185933,0.614,0.00491,11,0.431,-7.089,0,0.0309,128.016,4,0.662
894,ECU,La Bebe - Remix,Yng Lvcas,La Bebe (Remix),91,2023-03-17,AR,0.812,0.213,234353,0.479,1.21e-06,2,0.0756,-5.678,0,0.333,169.922,4,0.559
895,ECU,NO ME QUIERO CASAR,Bad Bunny,nadie sabe lo que va a pasar mañana,87,2023-10-13,AR,0.914,0.32,225655,0.698,8.76e-06,1,0.083,-5.228,1,0.115,99.011,4,0.757
896,ECU,CHORRITO PA LAS ANIMAS,Feid,SIXDO,85,2022-12-02,AR,0.743,0.114,168133,0.831,6.43e-05,8,0.35,-4.042,0,0.0584,95.975,4,0.609
897,ECU,TQG,KAROL G,MAÑANA SERÁ BONITO,90,2023-02-24,AR,0.72,0.673,199440,0.63,0.0,4,0.0936,-3.547,0,0.277,179.974,4,0.607
898,ECU,El Cielo,Sky Rompiendo,El Cielo,88,2023-06-02,AR,0.715,0.0687,191321,0.642,0.0,10,0.0997,-7.492,0,0.0515,105.964,4,0.169
899,ECU,Yandel 150,Yandel,Resistencia,84,2023-01-13,AR,0.783,0.0492,216148,0.729,0.000272,6,0.1,-3.549,0,0.0691,167.968,4,0.58
900,EGY,سيبك من اللي خلع - من فيلم حمص وحلاوة,Mahmoud El Leithy,سيبك من اللي خلع (من فيلم حمص وحلاوة),66,2023-10-01,AR,0.89,0.12,172364,0.917,0.0,5,0.265,-1.942,1,0.0443,110.003,4,0.771
901,EGY,YAZMEELY,Muhab,Ya Kahera,65,2023-07-21,AR,0.706,0.575,196806,0.467,0.0,5,0.112,-9.396,0,0.0401,100.045,4,0.224
902,EGY,يمكن خير,Ramy Sabry,معايا هتبدع,66,2023-01-11,AR,0.722,0.244,216357,0.688,0.00117,2,0.138,-7.008,0,0.0267,104.999,4,0.881
903,EGY,لفينا الدنيا,Reda El Bahrawy,لفينا الدنيا,65,2023-06-23,AR,0.779,0.0247,201185,0.712,0.0,1,0.252,-5.262,0,0.0388,104.961,4,0.543
904,EGY,البخت,Wegz,البخت,67,2022-02-26,AR,0.78,0.487,206113,0.59,1.07e-05,3,0.115,-7.77,0,0.132,104.977,4,0.66
905,EGY,مسا مني ليكوا,Essam Sasa,مسا منى ليكوا,64,2023-01-11,AR,0.733,0.558,219813,0.695,0.0,11,0.41,-4.387,0,0.0474,106.883,3,0.834
906,EGY,كلام عينيه,Sherine,نساى,77,2018-10-24,AR,0.573,0.0477,235833,0.759,1.37e-06,1,0.193,-4.706,0,0.0428,131.931,4,0.745
907,EGY,نص سيطو مني ( احنا صحاب بلادنا ),Essam Sasa,نص سيطو مني ( احنا صحاب بلدنا ),64,2023-06-15,AR,0.846,0.372,184973,0.774,0.0,2,0.282,-3.022,0,0.0642,106.99,4,0.65
908,EGY,Aleb Fel Dafater,Muslim - مُسلِم,Aleb Fel Dafater,65,2022-12-22,AR,0.393,0.53,306362,0.5,0.00217,3,0.171,-9.22,0,0.14,81.882,5,0.367
909,EGY,"Rajieen (feat. Saif Safadi, Dana Salah, Ghaliaa, Afroto, NORDO, Shroof, A5rass - الاخرس, Issam Alnajjar, Balti, Amir Eid, Wessam Qutob, Dina El Wedidi, Bataineh, Omar Rammal, Alyoung, Randar, Vortex, Smallx, A.L.A, Fuad Gritli, Donia Wael, zeyne, Marwan Moussa, Marwan Pablo & Dafencii)",Rajieen,"Rajieen (feat. Saif Safadi, Dana Salah, Ghaliaa, Afroto, NORDO, Shroof, A5rass - الاخرس, Issam Alnajjar, Balti, Amir Eid, Wessam Qutob, Dina El Wedidi, Bataineh, Omar Rammal, Alyoung, Randar, Vortex, Smallx, A.L.A, Fuad Gritli, Donia Wael, zeyne, Marwan Moussa, Marwan Pablo & Dafencii)",56,2023-10-31,AR,0.3,0.219,499882,0.62,0.0,0,0.0746,-8.366,0,0.124,75.195,4,0.296
910,EGY,Basrah w Atooh,Cairokee,Roma,65,2022-09-23,AR,0.74,0.373,237832,0.507,0.000201,3,0.239,-8.764,0,0.118,103.993,4,0.551
911,EGY,Mesh Nadman,Muslim - مُسلِم,Mesh Nadman,65,2021-12-28,AR,0.566,0.769,175911,0.332,0.0,10,0.0806,-11.366,1,0.0658,88.957,4,0.322
912,EGY,Khaleny Fe Hodnak,Tamer Ashour,Tegy Ntrahn,64,2022-01-20,AR,0.516,0.137,196651,0.675,0.0,1,0.178,-4.517,0,0.0287,129.963,4,0.443
913,EGY,Ya Layaly,Ahmed Saad,Ya Layaly,67,2023-07-18,AR,0.797,0.326,186990,0.697,0.0255,7,0.134,-6.375,0,0.0397,140.055,4,0.926
914,EGY,Reyah El Hayah,Hamza Namira,Raye2,55,2023-09-27,AR,0.374,0.79,229026,0.517,0.0,11,0.104,-8.283,0,0.0646,173.936,4,0.686
915,EGY,اختياراتي - من فيلم مستر إكس,Ahmed Saad,اختياراتي (من فيلم مستر إكس),68,2023-06-20,AR,0.85,0.0688,170000,0.8,0.0,11,0.149,-3.873,1,0.041,119.985,4,0.846
